0,0.0063736,0.0063736,0.0092746,0.012176
0.05,0.0063736,0.0075656,0.010632,0.013698
0.1,0.0063736,0.0087576,0.011989,0.015221
0.15,0.0063736,0.0099496,0.013347,0.016744
0.2,0.0063736,0.011142,0.014704,0.018266
0.25,0.0063736,0.012334,0.016061,0.019789
0.3,0.0063736,0.013526,0.017419,0.021311
0.35,0.0063736,0.014718,0.018776,0.022834
0.4,0.0063736,0.01591,0.020133,0.024357
0.45,0.0063736,0.017102,0.02149,0.025879
0.5,0.0063736,0.018294,0.022848,0.027402
